Training Start
The snr is 1.0, the inner channel is 8, the ratio is 0.17

  0%|          | 0/1000 [00:00<?, ?it/s]
Epoch 0:   0%|          | 0/1000 [00:00<?, ?it/s]
Epoch 0:   0%|          | 0/1000 [00:07<?, ?it/s, lr=0.001, time=7.44, train_loss=3.08e+3, val_loss=1.99e+3]
Epoch 0:   0%|          | 1/1000 [00:07<2:03:54,  7.44s/it, lr=0.001, time=7.44, train_loss=3.08e+3, val_loss=1.99e+3]
Epoch 1:   0%|          | 1/1000 [00:07<2:03:54,  7.44s/it, lr=0.001, time=7.44, train_loss=3.08e+3, val_loss=1.99e+3]
Epoch 1:   0%|          | 1/1000 [00:14<2:03:54,  7.44s/it, lr=0.001, time=6.8, train_loss=1.67e+3, val_loss=1.53e+3] 
Epoch 1:   0%|          | 2/1000 [00:14<1:57:30,  7.06s/it, lr=0.001, time=6.8, train_loss=1.67e+3, val_loss=1.53e+3]
Epoch 2:   0%|          | 2/1000 [00:14<1:57:30,  7.06s/it, lr=0.001, time=6.8, train_loss=1.67e+3, val_loss=1.53e+3]
Epoch 2:   0%|          | 2/1000 [00:22<1:57:30,  7.06s/it, lr=0.001, time=7.8, train_loss=1.39e+3, val_loss=1.32e+3]
Epoch 2:   0%|          | 3/1000 [00:22<2:03:00,  7.40s/it, lr=0.001, time=7.8, train_loss=1.39e+3, val_loss=1.32e+3]
Epoch 3:   0%|          | 3/1000 [00:22<2:03:00,  7.40s/it, lr=0.001, time=7.8, train_loss=1.39e+3, val_loss=1.32e+3]
Epoch 3:   0%|          | 3/1000 [00:30<2:03:00,  7.40s/it, lr=0.001, time=7.97, train_loss=1.25e+3, val_loss=1.04e+3]
Epoch 3:   0%|          | 4/1000 [00:30<2:06:39,  7.63s/it, lr=0.001, time=7.97, train_loss=1.25e+3, val_loss=1.04e+3]
Epoch 4:   0%|          | 4/1000 [00:30<2:06:39,  7.63s/it, lr=0.001, time=7.97, train_loss=1.25e+3, val_loss=1.04e+3]
Epoch 4:   0%|          | 4/1000 [00:36<2:06:39,  7.63s/it, lr=0.001, time=6.97, train_loss=1.08e+3, val_loss=930]    
Epoch 4:   0%|          | 5/1000 [00:37<2:02:37,  7.39s/it, lr=0.001, time=6.97, train_loss=1.08e+3, val_loss=930]
Epoch 5:   0%|          | 5/1000 [00:37<2:02:37,  7.39s/it, lr=0.001, time=6.97, train_loss=1.08e+3, val_loss=930]
Epoch 5:   0%|          | 5/1000 [00:43<2:02:37,  7.39s/it, lr=0.001, time=6.52, train_loss=1.03e+3, val_loss=987]
Epoch 5:   1%|          | 6/1000 [00:43<1:57:37,  7.10s/it, lr=0.001, time=6.52, train_loss=1.03e+3, val_loss=987]
Epoch 6:   1%|          | 6/1000 [00:43<1:57:37,  7.10s/it, lr=0.001, time=6.52, train_loss=1.03e+3, val_loss=987]
Epoch 6:   1%|          | 6/1000 [00:50<1:57:37,  7.10s/it, lr=0.001, time=7.16, train_loss=979, val_loss=955]    
Epoch 6:   1%|          | 7/1000 [00:50<1:57:50,  7.12s/it, lr=0.001, time=7.16, train_loss=979, val_loss=955]
Epoch 7:   1%|          | 7/1000 [00:50<1:57:50,  7.12s/it, lr=0.001, time=7.16, train_loss=979, val_loss=955]
Epoch 7:   1%|          | 7/1000 [00:57<1:57:50,  7.12s/it, lr=0.001, time=6.31, train_loss=967, val_loss=986]
Epoch 7:   1%|          | 8/1000 [00:57<1:53:28,  6.86s/it, lr=0.001, time=6.31, train_loss=967, val_loss=986]
Epoch 8:   1%|          | 8/1000 [00:57<1:53:28,  6.86s/it, lr=0.001, time=6.31, train_loss=967, val_loss=986]
Epoch 8:   1%|          | 8/1000 [01:03<1:53:28,  6.86s/it, lr=0.001, time=6.55, train_loss=959, val_loss=914]
Epoch 8:   1%|          | 9/1000 [01:03<1:51:44,  6.77s/it, lr=0.001, time=6.55, train_loss=959, val_loss=914]
Epoch 9:   1%|          | 9/1000 [01:03<1:51:44,  6.77s/it, lr=0.001, time=6.55, train_loss=959, val_loss=914]
Epoch 9:   1%|          | 9/1000 [01:11<1:51:44,  6.77s/it, lr=0.001, time=7.92, train_loss=881, val_loss=900]
Epoch 9:   1%|          | 10/1000 [01:11<1:57:30,  7.12s/it, lr=0.001, time=7.92, train_loss=881, val_loss=900]
Epoch 10:   1%|          | 10/1000 [01:11<1:57:30,  7.12s/it, lr=0.001, time=7.92, train_loss=881, val_loss=900]
Epoch 10:   1%|          | 10/1000 [01:17<1:57:30,  7.12s/it, lr=0.001, time=6.48, train_loss=895, val_loss=842]
Epoch 10:   1%|          | 11/1000 [01:17<1:54:10,  6.93s/it, lr=0.001, time=6.48, train_loss=895, val_loss=842]
Epoch 11:   1%|          | 11/1000 [01:17<1:54:10,  6.93s/it, lr=0.001, time=6.48, train_loss=895, val_loss=842]
Epoch 11:   1%|          | 11/1000 [01:25<1:54:10,  6.93s/it, lr=0.001, time=7.91, train_loss=844, val_loss=884]
Epoch 11:   1%|          | 12/1000 [01:25<1:58:59,  7.23s/it, lr=0.001, time=7.91, train_loss=844, val_loss=884]
Epoch 12:   1%|          | 12/1000 [01:25<1:58:59,  7.23s/it, lr=0.001, time=7.91, train_loss=844, val_loss=884]
Epoch 12:   1%|          | 12/1000 [01:33<1:58:59,  7.23s/it, lr=0.001, time=7.5, train_loss=910, val_loss=855] 
Epoch 12:   1%|▏         | 13/1000 [01:33<2:00:13,  7.31s/it, lr=0.001, time=7.5, train_loss=910, val_loss=855]
Epoch 13:   1%|▏         | 13/1000 [01:33<2:00:13,  7.31s/it, lr=0.001, time=7.5, train_loss=910, val_loss=855]
Epoch 13:   1%|▏         | 13/1000 [01:41<2:00:13,  7.31s/it, lr=0.001, time=8.62, train_loss=847, val_loss=793]
Epoch 13:   1%|▏         | 14/1000 [01:41<2:06:39,  7.71s/it, lr=0.001, time=8.62, train_loss=847, val_loss=793]
