Training Start
The snr is 7.0, the inner channel is 8, the ratio is 0.17

  0%|          | 0/1000 [00:00<?, ?it/s]
Epoch 0:   0%|          | 0/1000 [00:00<?, ?it/s]
Epoch 0:   0%|          | 0/1000 [00:06<?, ?it/s, lr=0.001, time=6.06, train_loss=3.01e+3, val_loss=1.88e+3]
Epoch 0:   0%|          | 1/1000 [00:06<1:40:59,  6.07s/it, lr=0.001, time=6.06, train_loss=3.01e+3, val_loss=1.88e+3]
Epoch 1:   0%|          | 1/1000 [00:06<1:40:59,  6.07s/it, lr=0.001, time=6.06, train_loss=3.01e+3, val_loss=1.88e+3]
Epoch 1:   0%|          | 1/1000 [00:11<1:40:59,  6.07s/it, lr=0.001, time=5.81, train_loss=1.47e+3, val_loss=1.36e+3]
Epoch 1:   0%|          | 2/1000 [00:11<1:38:25,  5.92s/it, lr=0.001, time=5.81, train_loss=1.47e+3, val_loss=1.36e+3]
Epoch 2:   0%|          | 2/1000 [00:11<1:38:25,  5.92s/it, lr=0.001, time=5.81, train_loss=1.47e+3, val_loss=1.36e+3]
Epoch 2:   0%|          | 2/1000 [00:19<1:38:25,  5.92s/it, lr=0.001, time=7.4, train_loss=1.18e+3, val_loss=1e+3]    
Epoch 2:   0%|          | 3/1000 [00:19<1:49:36,  6.60s/it, lr=0.001, time=7.4, train_loss=1.18e+3, val_loss=1e+3]
Epoch 3:   0%|          | 3/1000 [00:19<1:49:36,  6.60s/it, lr=0.001, time=7.4, train_loss=1.18e+3, val_loss=1e+3]
Epoch 3:   0%|          | 3/1000 [00:25<1:49:36,  6.60s/it, lr=0.001, time=6.69, train_loss=1.03e+3, val_loss=912]
Epoch 3:   0%|          | 4/1000 [00:25<1:50:06,  6.63s/it, lr=0.001, time=6.69, train_loss=1.03e+3, val_loss=912]
Epoch 4:   0%|          | 4/1000 [00:25<1:50:06,  6.63s/it, lr=0.001, time=6.69, train_loss=1.03e+3, val_loss=912]
Epoch 4:   0%|          | 4/1000 [00:32<1:50:06,  6.63s/it, lr=0.001, time=6.54, train_loss=900, val_loss=762]    
Epoch 4:   0%|          | 5/1000 [00:32<1:49:26,  6.60s/it, lr=0.001, time=6.54, train_loss=900, val_loss=762]
Epoch 5:   0%|          | 5/1000 [00:32<1:49:26,  6.60s/it, lr=0.001, time=6.54, train_loss=900, val_loss=762]
Epoch 5:   0%|          | 5/1000 [00:38<1:49:26,  6.60s/it, lr=0.001, time=6.2, train_loss=827, val_loss=787] 
Epoch 5:   1%|          | 6/1000 [00:38<1:47:05,  6.46s/it, lr=0.001, time=6.2, train_loss=827, val_loss=787]
Epoch 6:   1%|          | 6/1000 [00:38<1:47:05,  6.46s/it, lr=0.001, time=6.2, train_loss=827, val_loss=787]
Epoch 6:   1%|          | 6/1000 [00:46<1:47:05,  6.46s/it, lr=0.001, time=7.89, train_loss=771, val_loss=725]
Epoch 6:   1%|          | 7/1000 [00:46<1:54:43,  6.93s/it, lr=0.001, time=7.89, train_loss=771, val_loss=725]
Epoch 7:   1%|          | 7/1000 [00:46<1:54:43,  6.93s/it, lr=0.001, time=7.89, train_loss=771, val_loss=725]
Epoch 7:   1%|          | 7/1000 [00:54<1:54:43,  6.93s/it, lr=0.001, time=8.23, train_loss=762, val_loss=868]
Epoch 7:   1%|          | 8/1000 [00:54<2:01:29,  7.35s/it, lr=0.001, time=8.23, train_loss=762, val_loss=868]
Epoch 8:   1%|          | 8/1000 [00:54<2:01:29,  7.35s/it, lr=0.001, time=8.23, train_loss=762, val_loss=868]
Epoch 8:   1%|          | 8/1000 [01:02<2:01:29,  7.35s/it, lr=0.001, time=7.77, train_loss=758, val_loss=654]
Epoch 8:   1%|          | 9/1000 [01:02<2:03:34,  7.48s/it, lr=0.001, time=7.77, train_loss=758, val_loss=654]
Epoch 9:   1%|          | 9/1000 [01:02<2:03:34,  7.48s/it, lr=0.001, time=7.77, train_loss=758, val_loss=654]
Epoch 9:   1%|          | 9/1000 [01:11<2:03:34,  7.48s/it, lr=0.001, time=8.95, train_loss=676, val_loss=786]
Epoch 9:   1%|          | 10/1000 [01:11<2:10:55,  7.93s/it, lr=0.001, time=8.95, train_loss=676, val_loss=786]
