Training Start
The snr is 7.0, the inner channel is 8, the ratio is 0.17

  0%|          | 0/1000 [00:00<?, ?it/s]
Epoch 0:   0%|          | 0/1000 [00:00<?, ?it/s]
Epoch 0:   0%|          | 0/1000 [00:07<?, ?it/s, lr=0.001, time=7.12, train_loss=873, val_loss=499]
Epoch 0:   0%|          | 1/1000 [00:07<1:58:34,  7.12s/it, lr=0.001, time=7.12, train_loss=873, val_loss=499]
Epoch 1:   0%|          | 1/1000 [00:07<1:58:34,  7.12s/it, lr=0.001, time=7.12, train_loss=873, val_loss=499]
Epoch 1:   0%|          | 1/1000 [00:13<1:58:34,  7.12s/it, lr=0.001, time=6.26, train_loss=419, val_loss=360]
Epoch 1:   0%|          | 2/1000 [00:13<1:50:05,  6.62s/it, lr=0.001, time=6.26, train_loss=419, val_loss=360]
Epoch 2:   0%|          | 2/1000 [00:13<1:50:05,  6.62s/it, lr=0.001, time=6.26, train_loss=419, val_loss=360]
Epoch 2:   0%|          | 2/1000 [00:20<1:50:05,  6.62s/it, lr=0.001, time=6.65, train_loss=330, val_loss=316]
Epoch 2:   0%|          | 3/1000 [00:20<1:50:13,  6.63s/it, lr=0.001, time=6.65, train_loss=330, val_loss=316]
Epoch 3:   0%|          | 3/1000 [00:20<1:50:13,  6.63s/it, lr=0.001, time=6.65, train_loss=330, val_loss=316]
Epoch 3:   0%|          | 3/1000 [00:26<1:50:13,  6.63s/it, lr=0.001, time=6.67, train_loss=285, val_loss=271]
Epoch 3:   0%|          | 4/1000 [00:26<1:50:23,  6.65s/it, lr=0.001, time=6.67, train_loss=285, val_loss=271]
Epoch 4:   0%|          | 4/1000 [00:26<1:50:23,  6.65s/it, lr=0.001, time=6.67, train_loss=285, val_loss=271]
Epoch 4:   0%|          | 4/1000 [00:32<1:50:23,  6.65s/it, lr=0.001, time=6.22, train_loss=254, val_loss=274]
Epoch 4:   0%|          | 5/1000 [00:32<1:47:44,  6.50s/it, lr=0.001, time=6.22, train_loss=254, val_loss=274]
Epoch 5:   0%|          | 5/1000 [00:32<1:47:44,  6.50s/it, lr=0.001, time=6.22, train_loss=254, val_loss=274]
Epoch 5:   0%|          | 5/1000 [00:38<1:47:44,  6.50s/it, lr=0.001, time=5.86, train_loss=232, val_loss=416]
Epoch 5:   1%|          | 6/1000 [00:38<1:44:04,  6.28s/it, lr=0.001, time=5.86, train_loss=232, val_loss=416]
Epoch 6:   1%|          | 6/1000 [00:38<1:44:04,  6.28s/it, lr=0.001, time=5.86, train_loss=232, val_loss=416]
Epoch 6:   1%|          | 6/1000 [00:45<1:44:04,  6.28s/it, lr=0.001, time=7.14, train_loss=2.76e+3, val_loss=1.25e+3]
Epoch 6:   1%|          | 7/1000 [00:45<1:48:37,  6.56s/it, lr=0.001, time=7.14, train_loss=2.76e+3, val_loss=1.25e+3]
Epoch 7:   1%|          | 7/1000 [00:45<1:48:37,  6.56s/it, lr=0.001, time=7.14, train_loss=2.76e+3, val_loss=1.25e+3]
Epoch 7:   1%|          | 7/1000 [00:53<1:48:37,  6.56s/it, lr=0.001, time=7.35, train_loss=885, val_loss=665]        
Epoch 7:   1%|          | 8/1000 [00:53<1:52:41,  6.82s/it, lr=0.001, time=7.35, train_loss=885, val_loss=665]
Epoch 8:   1%|          | 8/1000 [00:53<1:52:41,  6.82s/it, lr=0.001, time=7.35, train_loss=885, val_loss=665]
Epoch 8:   1%|          | 8/1000 [00:58<1:52:41,  6.82s/it, lr=0.001, time=5.13, train_loss=566, val_loss=474]
Epoch 8:   1%|          | 9/1000 [00:58<1:43:53,  6.29s/it, lr=0.001, time=5.13, train_loss=566, val_loss=474]
Epoch 9:   1%|          | 9/1000 [00:58<1:43:53,  6.29s/it, lr=0.001, time=5.13, train_loss=566, val_loss=474]
Epoch 9:   1%|          | 9/1000 [01:04<1:43:53,  6.29s/it, lr=0.001, time=6.48, train_loss=389, val_loss=335]
Epoch 9:   1%|          | 10/1000 [01:04<1:44:47,  6.35s/it, lr=0.001, time=6.48, train_loss=389, val_loss=335]
Epoch 10:   1%|          | 10/1000 [01:04<1:44:47,  6.35s/it, lr=0.001, time=6.48, train_loss=389, val_loss=335]
Epoch 10:   1%|          | 10/1000 [01:11<1:44:47,  6.35s/it, lr=0.001, time=6.62, train_loss=299, val_loss=269]
