timestamp, index, name, memory.used [MiB]
2026/06/01 17:41:36.394, 0, NVIDIA GeForce RTX 4090, 2947 MiB
2026/06/01 17:41:41.394, 0, NVIDIA GeForce RTX 4090, 2947 MiB
2026/06/01 17:41:46.395, 0, NVIDIA GeForce RTX 4090, 2943 MiB
2026/06/01 17:41:51.396, 0, NVIDIA GeForce RTX 4090, 2943 MiB
2026/06/01 17:41:56.397, 0, NVIDIA GeForce RTX 4090, 2943 MiB
2026/06/01 17:42:01.397, 0, NVIDIA GeForce RTX 4090, 2943 MiB
2026/06/01 17:42:06.398, 0, NVIDIA GeForce RTX 4090, 2943 MiB
2026/06/01 17:42:11.399, 0, NVIDIA GeForce RTX 4090, 2943 MiB
2026/06/01 17:42:16.399, 0, NVIDIA GeForce RTX 4090, 2943 MiB
2026/06/01 17:42:21.400, 0, NVIDIA GeForce RTX 4090, 2943 MiB
2026/06/01 17:42:26.401, 0, NVIDIA GeForce RTX 4090, 2961 MiB
2026/06/01 17:42:31.402, 0, NVIDIA GeForce RTX 4090, 2937 MiB
2026/06/01 17:42:36.402, 0, NVIDIA GeForce RTX 4090, 2937 MiB
2026/06/01 17:42:41.403, 0, NVIDIA GeForce RTX 4090, 2940 MiB
2026/06/01 17:42:46.404, 0, NVIDIA GeForce RTX 4090, 2955 MiB
2026/06/01 17:42:51.404, 0, NVIDIA GeForce RTX 4090, 2940 MiB
2026/06/01 17:42:56.405, 0, NVIDIA GeForce RTX 4090, 2879 MiB
2026/06/01 17:43:01.406, 0, NVIDIA GeForce RTX 4090, 2868 MiB
2026/06/01 17:43:06.406, 0, NVIDIA GeForce RTX 4090, 2868 MiB
2026/06/01 17:43:11.407, 0, NVIDIA GeForce RTX 4090, 2868 MiB
2026/06/01 17:43:16.408, 0, NVIDIA GeForce RTX 4090, 2868 MiB
2026/06/01 17:43:21.409, 0, NVIDIA GeForce RTX 4090, 2874 MiB
2026/06/01 17:43:26.409, 0, NVIDIA GeForce RTX 4090, 2921 MiB
2026/06/01 17:43:31.410, 0, NVIDIA GeForce RTX 4090, 2978 MiB
2026/06/01 17:43:36.411, 0, NVIDIA GeForce RTX 4090, 2963 MiB
2026/06/01 17:43:41.412, 0, NVIDIA GeForce RTX 4090, 2930 MiB
2026/06/01 17:43:46.412, 0, NVIDIA GeForce RTX 4090, 2930 MiB
2026/06/01 17:43:51.413, 0, NVIDIA GeForce RTX 4090, 2930 MiB
2026/06/01 17:43:56.414, 0, NVIDIA GeForce RTX 4090, 2930 MiB
2026/06/01 17:44:01.415, 0, NVIDIA GeForce RTX 4090, 2930 MiB
2026/06/01 17:44:06.415, 0, NVIDIA GeForce RTX 4090, 2930 MiB
2026/06/01 17:44:11.416, 0, NVIDIA GeForce RTX 4090, 2930 MiB
2026/06/01 17:44:16.417, 0, NVIDIA GeForce RTX 4090, 2930 MiB
2026/06/01 17:44:21.417, 0, NVIDIA GeForce RTX 4090, 2930 MiB
